year,duration,rating,votes,meta_score,budget,opening_weekend_gross,gross_worldwide
2006,85,6.4,32000,44.0,3700000,3746,3419456
2006,84,4.1,3300,0,5000000,25900,25900
2006,92,6.2,1900,77.0,0,3401,25751
2006,102,7.1,93000,54.0,0,14878,2294291
2006,152,8.1,2800,83.0,0,2559,25317
2006,98,6.9,133,64.0,0,5944,24729
2006,90,6.5,1500,62.0,0,6763,24425
2006,89,3.7,419,0,750000,19111,79226
2006,82,5.4,465,0,0,12010,24110
2006,127,6.8,1500,73.0,0,4250,813813
2006,83,6.4,636,75.0,60000,5065,150609
2006,134,6.3,647,0,1000000,8256,23457
2006,100,5.4,3500,54.0,0,6485,154210
2006,98,6.6,600,0,0,12184,22938
2006,91,6.5,3300,67.0,2120000,1794,402252
2006,92,6.2,570,46.0,1500000,15959,61122
2006,92,6.4,134,68.0,0,3151,165869
2006,88,6.5,287,61.0,0,1570,21579
2006,87,7.5,234,79.0,0,1015,21525
2006,93,5.0,6500,0,3000000,20840,20840
2006,97,6.4,850,0,0,3856,632017
2006,100,6.2,547,48.0,0,15841,20138
2006,72,7.5,765,74.0,0,12207,20013
2006,85,6.5,17000,65.0,0,6613,905291
2006,95,6.0,2100,57.0,2000000,3426,19373
2006,110,6.7,1000,75.0,0,6460,1491168
2006,115,6.9,2500,78.0,0,4377,226026
2006,90,6.7,108,0,0,8044,18720
2006,95,5.7,1400,41.0,1400000,4515,18435
2006,80,6.4,216,0,0,10601,18239
2006,73,6.3,76,0,0,10802,17304
2006,105,7.3,4700,71.0,0,5518,70649
2006,87,5.0,338,44.0,0,4778,16566
2006,72,5.8,143,59.0,0,1241,16136
2006,87,5.9,3600,63.0,0,10890,638627
2006,113,6.9,2200,48.0,0,4181,305103
2006,94,4.7,1200,0,0,10120,779848
2006,86,6.5,1100,56.0,11400000,2716,144964
2006,78,6.0,171,0,400000,2541,14251
2006,78,6.8,8400,57.0,1380000,2757,1615018
2006,86,6.1,518,45.0,300000,1982,13875
2006,89,5.4,2500,0,0,8875,13836
2006,103,6.0,9500,0,500000,10624,22623
2006,82,5.5,1400,47.0,0,2032,13737
2006,78,4.9,398,47.0,2000000,3757,13716
2006,74,7.0,1300,70.0,0,5526,13710
2006,90,7.1,2300,62.0,0,3058,13703
2006,100,6.5,543,75.0,900000,2980,316184
2006,75,6.0,16,0,0,4017,12890
2006,105,7.2,335,53.0,0,5888,12854
2006,94,4.4,129,0,3000000,8375,12781
2006,83,6.3,576,52.0,0,7604,11951
2006,52,7.4,751,70.0,0,5271,11750
2006,82,6.6,86,70.0,500000,4800,11550
2006,101,5.1,213,0,1000000,5866,11455
2006,94,6.8,19000,83.0,500000000,4472,82567
2006,75,4.8,721,0,0,11290,11290
2006,82,5.0,588,47.0,0,0,11204
2006,94,5.9,971,0,0,3243,11001
2006,68,6.3,1100,0,0,5363,381450
2006,78,6.0,4300,65.0,1000000,5555,1677967
2006,90,6.1,144,0,0,1827,10584
2006,90,4.7,1400,0,0,10497,10497
2006,84,7.2,437,61.0,0,1986,194258
2006,82,7.1,628,69.0,0,2754,10403
2006,90,6.7,410,65.0,0,2622,10337
2006,95,6.3,646,67.0,350000,817,10227
2006,88,6.0,2400,52.0,50000,4515,28190
2006,94,6.3,2300,44.0,0,267,50171
2006,109,4.6,2300,51.0,0,644,13870
2006,97,7.4,228,71.0,0,3545,10907
2006,93,6.8,6600,82.0,0,3309,262460
2006,86,6.2,5300,57.0,0,9458,9458
2006,94,7.4,876,71.0,0,2605,20429
2006,104,6.8,500,72.0,0,4410,8872
2006,93,5.9,1400,65.0,0,2800,193508
2006,100,5.0,139,57.0,2000000,6014,8593
2006,138,6.6,956,60.0,0,1179,202041
2006,83,5.0,287,0,30000,2135,8125
2006,93,4.4,134,0,600000,2350,8025
2006,114,6.6,1100,52.0,0,2991,2542577
2006,118,5.0,673,57.0,1500000,1629,7506
2006,85,7.1,1500,63.0,0,3792,7506
2006,79,7.0,28,86.0,0,7216,7216
2006,81,6.7,6000,57.0,1000000,3232,14967
2006,97,5.2,738,38.0,2000000,5594,7196
2006,90,7.7,241,67.0,400000,3680,7137
2006,112,5.8,1300,48.0,0,1042,23564
2006,114,6.1,1600,49.0,0,3077,53117
2006,85,6.9,8800,55.0,500000,6700,449681
2006,105,7.1,8700,0,0,1897,2171323
2006,80,6.3,332,0,0,4514,6529
2006,80,5.5,1300,57.0,750000,2520,6404
2006,88,6.3,2500,57.0,0,4350,6383
2006,111,7.3,4500,0,0,1338,387396
2006,111,7.5,15000,65.0,4200000,6000,42840
2006,81,6.7,998,64.0,0,2449,5715
2006,90,7.4,205,58.0,0,2793,5532
2006,85,5.9,606,0,0,4189,14632
2006,90,4.7,277,0,0,3348,5420
2006,103,7.6,362,70.0,0,1325,5347
2006,110,6.4,4000,32.0,18000000,5244,25116
2006,108,7.5,419,71.0,0,3078,5194
2006,90,7.3,64,0,0,1460,5095
2006,87,4.7,208,0,0,4759,4759
2006,99,5.3,400,21.0,1450000,1535,4509
2006,91,6.3,1500,47.0,200000,4412,4412
2006,104,6.4,2000,55.0,0,1445,192030
2006,103,5.3,402,0,0,636,70528
2006,102,3.7,551,40.0,0,1612,4012
2006,91,6.6,1100,54.0,0,2750,3768
2006,93,5.7,4600,36.0,0,1026,3567
2006,90,6.3,442,0,0,3550,3550
2006,96,6.9,1000,78.0,0,2352,48251
2006,104,6.9,973,53.0,3000000,1983,37781
2006,72,6.8,288,67.0,0,2194,3103
2006,103,2.9,135,0,500000,1442,2968
2006,98,5.2,3300,57.0,0,1839,31290
2006,138,7.3,25,0,0,1906,2547
2006,107,7.2,3200,72.0,0,1126,248749
2006,90,6.8,220,54.0,0,1772,2493
2006,90,6.9,141,63.0,0,314,2485
2006,103,7.1,3800,0,0,1307,763742
2006,85,7.7,69,0,0,2112,2192
2006,72,4.4,258,0,0,2119,2119
2006,95,3.9,405,0,0,1990,1990
2006,94,5.1,5200,31.0,0,1810,1810
2006,103,7.1,4000,70.0,0,728,739865
2006,100,7.3,81,73.0,0,1476,3347
2006,88,6.2,3400,0,0,914,1344
1970,100,6.9,39000,84.0,2200000,87198,106550690
1970,137,6.6,23000,42.0,10000000,0,100489151
1970,116,7.3,80000,80.0,3500000,0,81600000
1970,172,7.9,111000,86.0,12000000,0,61749765
1970,78,7.1,119000,66.0,4000000,3168071,191000000
1970,139,7.5,39000,63.0,15000000,0,31559552
1970,107,6.8,4600,0,106000,0,19319254
1970,95,6.0,56000,46.0,3000000,0,18999718
1970,129,6.4,4500,0,10000000,0,14000000
1970,124,6.3,1700,58.0,0,0,13300000
1970,144,7.6,56000,50.0,4000000,0,5200000
1970,116,7.0,32000,62.0,2500000,0,5050000
1970,140,7.9,30000,92.0,0,14843,473897
1970,113,7.9,37000,100.0,750000,11498,661481
1970,184,8.1,19000,95.0,600000,0,321295
1970,125,7.2,32000,65.0,1000000,6857,161697
1970,83,7.5,9200,94.0,0,11206,65560
1970,102,7.1,6200,0,115000,10679,108692
1970,91,6.5,4800,0,5000,9814,39025
1970,99,7.4,13000,93.0,0,4754,14586
1970,86,6.6,445,0,18000,3452,13171
1970,80,6.5,2000,0,280000,11623,8148
1970,91,6.4,1600,0,180000,11623,8148
1970,120,7.6,6200,65.0,1250000,0,2695
1970,97,7.4,11000,0,0,11206,509
1970,200,7.4,11000,0,15000000,0,8768
1970,109,6.1,12000,60.0,900000,0,0
1970,114,6.7,14000,55.0,4000000,0,0
1970,98,7.4,42000,85.0,1600000,0,0
1970,122,7.1,27000,70.0,18000000,0,0
1970,105,6.7,12000,69.0,750000,0,0
1970,144,7.5,38000,46.0,25000000,0,0
1970,113,6.9,18000,0,7000000,0,84879
1970,126,6.8,5500,72.0,0,0,15160
1970,114,6.8,9800,46.0,0,0,44000000
1970,125,7.0,14000,75.0,10000000,0,19773
1970,124,6.8,4500,62.0,11000000,0,0
1970,91,7.0,6900,70.0,0,0,60476
1970,105,6.8,6000,72.0,5600000,0,0
1970,63,4.7,3300,58.0,20000,0,0
1970,154,7.1,7700,66.0,1000000,0,2735
1970,107,7.0,6100,82.0,200000,0,0
1970,112,6.9,3300,75.0,1950000,0,0
1970,91,7.8,13000,85.0,0,0,999
1970,103,6.9,2900,53.0,8000000,0,0
1970,100,6.7,3100,60.0,1000000,0,0
2005,140,7.6,874000,68.0,113000000,108435841,850035635
2005,143,6.9,442000,75.0,180000000,65556312,745013115
2005,157,7.7,713000,81.0,150000000,102685961,897468207
2005,117,6.5,488000,73.0,132000000,64878725,603873504
2005,187,7.2,458000,81.0,207000000,50130145,556906378
2005,119,7.0,386000,64.0,40000000,32200000,288485135
2005,140,8.2,1600000,70.0,150000000,48745440,375406308
2005,115,6.7,548000,72.0,150000000,56178450,474968763
2005,86,6.9,456000,57.0,75000000,47224594,542064525
2005,120,6.5,564000,55.0,110000000,50342878,487287646
2005,118,6.6,342000,58.0,70000000,43142214,371594210
2005,113,6.4,202000,48.0,82000000,47606480,191466556
2005,106,5.7,354000,40.0,100000000,56061504,333535934
2005,81,5.7,104000,48.0,150000000,40049778,314432837
2005,91,6.4,168000,64.0,75000000,36045301,262511490
2005,136,7.8,273000,72.0,28000000,22347341,186797986
2005,95,5.6,104000,30.0,56000000,30552694,198636868
2005,90,6.2,158000,47.0,100000000,14383515,204681899
2005,116,7.1,483000,73.0,26000000,21422815,177378645
2005,98,6.3,176000,53.0,55000000,24629938,223387299
2005,93,6.6,287000,40.0,4000000,31725652,147748505
2005,134,7.7,399000,87.0,14000000,547425,178064141
2005,101,5.6,67000,31.0,43000000,24000000,155457327
2005,95,4.8,36000,27.0,32000000,18575214,97918663
2005,94,5.5,65000,34.0,60000000,9309387,130154568
2005,104,5.1,83000,33.0,50000000,30675314,111069515
2005,80,7.5,61000,79.0,8000000,137492,127392693
2005,110,5.4,103000,44.0,50000000,35065237,163995949
2005,121,7.0,390000,50.0,100000000,29769098,230884728
2005,119,6.7,144000,46.0,19000000,30054300,145166804
2005,109,6.8,163000,49.0,45000000,21176925,92374674
2005,124,8.0,806000,74.0,40000000,28100000,158733820
2005,128,6.4,112000,62.0,80000000,22822455,162944923
2005,132,8.1,1200000,62.0,54000000,25642340,134686457
2005,105,5.9,47000,49.0,35000000,20671446,103121466
2005,124,6.1,106000,41.0,130000000,18068372,119240351
2005,136,7.3,179000,57.0,30000000,24182961,76669554
2005,101,4.9,52000,47.0,50000000,12709221,144146816
2005,90,5.9,120000,33.0,19000000,23507007,107516369
2005,100,6.3,98000,62.0,35000000,14631784,86369815
2005,102,4.8,77000,34.0,85000000,20131130,131426169
2005,125,7.0,215000,58.0,72000000,27726210,97076152
2005,144,8.0,204000,69.0,88000000,18320205,108539911
2005,103,6.3,80000,56.0,18000000,12521027,92884429
2005,85,6.5,154000,71.0,26000000,16167662,96258201
2005,145,7.3,166000,54.0,85000000,682504,162242962
2005,101,5.5,52000,30.0,10000000,24113565,91196419
2005,85,7.5,153000,87.0,30000000,16025987,192705291
2005,118,5.6,74000,37.0,53000000,23450212,95763716
2005,88,5.5,31000,38.0,45000000,17461108,72662923
2005,77,7.4,312000,83.0,40000000,388166,117237680
2005,95,5.6,42000,45.0,45000000,20159925,56070433
2005,80,6.5,69000,45.0,30000000,0,110013167
2005,101,5.9,91000,35.0,30000000,21959233,127369981
2005,109,6.7,212000,63.0,50000000,21103203,104478416
2005,128,6.9,136000,76.0,50000000,374502,93974620
2005,116,5.7,16000,36.0,5500000,21905089,50652203
2005,102,5.2,19000,43.0,30000000,13920052,90754475
2005,115,5.2,82000,34.0,45000000,14043215,101393569
2005,95,6.7,121000,47.0,58000000,16408718,102854431
2005,104,6.5,127000,47.0,43000000,16057945,93983911
2005,164,7.5,246000,74.0,70000000,4152260,130982407
2005,144,7.3,331000,63.0,130000000,19635996,218237071
2005,94,5.9,197000,55.0,4800000,19556099,81979826
2005,97,6.6,88000,59.0,25000000,14503650,123276807
2005,89,4.2,33000,32.0,20000000,19020655,67192859
2005,129,6.0,111000,47.0,75000000,16328506,142400065
2005,98,5.9,34000,46.0,30000000,12855321,58231520
2005,87,6.3,220000,56.0,32000000,16540720,89083229
2005,97,5.5,63000,35.0,55000000,3473155,88933562
2005,104,6.2,49000,56.0,30000000,12400125,50605163
2005,93,3.8,44000,38.0,50000000,12500000,71992655
2005,119,6.5,67000,66.0,25000000,9833340,42013878
2005,129,7.8,349000,82.0,28000000,2804000,121803070
2005,118,5.9,129000,51.0,88000000,15093000,105316267
2005,105,5.6,19000,53.0,0,12801465,37245453
2005,108,6.6,78000,40.0,22000000,12211986,57479076
2005,136,6.8,334000,50.0,126000000,12409070,162949164
2005,94,5.8,40000,46.0,0,5158795,40442443
2005,113,6.5,115000,44.0,52000000,9800000,77663556
2005,129,7.3,152000,82.0,25000000,8577000,82468097
2005,130,6.5,66000,60.0,0,10017575,83697473
2005,113,5.8,23000,65.0,35000000,11382472,34252847
2005,106,6.8,14000,59.0,32000000,9178233,38741732
2005,106,6.4,13000,54.0,14000000,10208431,33589427
2005,96,6.2,131000,47.0,0,9275000,51024243
2005,121,5.1,57000,35.0,135000000,13251545,79268322
2005,113,5.5,139000,41.0,40000000,12077236,68766121
2005,90,6.1,58000,32.0,15000000,11129580,47096206
2005,93,7.4,103000,80.0,7000000,421446,54641191
2005,96,7.4,263000,82.0,32000000,364000,61385065
2005,117,5.5,52000,45.0,40000000,12020807,46563961
2005,100,3.7,40000,27.0,18000000,11752917,46201432
2005,101,6.3,120000,67.0,65000000,13427872,65079236
2005,135,6.8,57000,53.0,40000000,10016021,31670620
2005,114,7.3,145000,88.0,7000000,324857,49327405
2005,105,5.2,121000,34.0,60000000,15488870,58072119
2005,101,4.5,75000,37.0,113000000,12712272,71410636
2005,123,6.3,74000,45.0,45000000,10618711,52164016
2005,99,7.2,259000,71.0,3500000,8911330,57130027
2005,93,5.4,135000,36.0,62000000,12661112,53321673
2005,119,7.8,310000,74.0,39000000,10086680,40447016
2005,105,5.6,67000,52.0,30000000,9939251,68357079
2005,92,7.5,232000,71.0,6500000,262923,39323027
2005,103,7.0,110000,58.0,45000000,10600000,50871113
2005,97,4.7,102000,34.0,43000000,12804793,56995646
2005,98,6.1,30000,55.0,0,6807471,27645491
2005,122,7.6,347000,62.0,50000000,9390144,72617068
2005,124,7.6,233000,72.0,15000000,398593,85638656
2005,122,6.2,51000,50.0,35000000,8703240,30526509
2005,105,6.2,43000,58.0,22000000,6220935,67937494
2005,83,4.7,55000,23.0,22000000,9626287,45109561
2005,116,7.3,44000,68.0,2800000,8017808,23563727
2005,107,6.6,72000,48.0,30000000,7576593,42886719
2005,93,6.2,103000,71.0,15000000,10221705,47074133
2005,109,6.3,83000,54.0,30000000,7000000,35294470
2005,100,5.5,26000,35.0,40000000,8917251,21577624
2005,76,5.5,25000,45.0,35000000,5914722,61746888
2005,134,6.4,46000,52.0,45000000,154590,38075318
2005,97,5.1,36000,31.0,38000000,9600000,29621722
2005,110,5.9,81000,45.0,50000000,7057854,46117696
2005,118,6.8,24000,63.0,12000000,211559,28237488
2005,126,7.3,46000,68.0,35000000,6422455,25211175
2005,68,6.4,8800,64.0,20000000,5805559,52858433
2005,112,6.2,8000,59.0,0,7570366,17521290
2005,107,6.7,108000,54.0,7000000,7067335,20901859
2005,94,2.3,61000,20.0,84000000,7700000,59981548
2005,86,5.2,14000,36.0,33100000,5033848,17492014
2005,100,5.5,33000,27.0,10000000,5300980,19770475
2005,83,5.0,27000,38.0,14000000,6380000,29612137
2005,99,6.2,81000,56.0,1000000,2805754,30894796
2005,94,6.7,109000,30.0,3000000,6021106,18637690
2005,105,5.1,2300,46.0,4000000,7523571,15778152
2005,120,7.4,35000,55.0,26000000,3657322,15431177
2005,97,5.2,43000,30.0,30000000,6147294,33296457
2005,106,7.1,108000,79.0,10000000,780408,47329961
2005,90,3.5,7600,31.0,25000000,5538835,13183426
2005,135,6.7,92000,73.0,30000000,30864,49334775
2005,96,6.7,47000,65.0,12500000,69100,17356268
2005,102,6.6,85000,61.0,22000000,4248465,19126398
2005,111,7.0,40000,52.0,200000000,5034180,27165581
2005,108,6.8,5600,45.0,10000000,4712000,12128105
2005,103,7.2,9700,84.0,3000000,6516000,12051924
2005,112,6.5,57000,57.0,0,119276,37691644
2005,107,7.1,59000,56.0,25000000,5623373,13411957
2005,103,7.0,17000,71.0,20000000,55344,27876417
2005,106,6.3,25000,62.0,10200000,229685,11675161
2005,95,3.0,8700,31.0,0,4448491,10223896
2005,127,5.9,70000,37.0,50000000,4675000,22984628
2005,132,6.6,24000,48.0,80000000,3376009,10777375
2005,90,5.8,29000,39.0,1000000,4551000,32586408
2005,92,6.2,25000,62.0,16000000,3744000,10156968
2005,103,7.3,43000,66.0,1000000,46908,15151744
2005,100,6.3,3500,71.0,0,479368,12775590
2005,108,7.0,35000,49.0,30000000,749000,18618284
2005,83,5.5,27000,33.0,33000000,4025000,13485145
2005,105,7.4,3600,71.0,0,45348,9104327
2005,85,4.7,13000,38.0,15000000,4776000,11994195
2005,100,6.7,47000,64.0,20000000,193840,14189860
2005,81,7.3,93000,82.0,1500000,129844,11098131
2005,89,6.4,17000,72.0,0,243796,6809788
2005,103,7.1,122000,44.0,29000000,2723682,21733230
2005,95,4.4,6000,19.0,25000000,2646000,5879555
2005,117,7.6,16000,77.0,0,56280,13014956
2005,96,2.4,48000,9.0,20000000,2834421,12693645
2005,127,7.8,61000,68.0,25000000,0,18302013
2005,121,7.3,42000,77.0,15000000,23859,12045362
2005,118,6.7,67000,53.0,10000000,1921838,27610873
2005,103,7.5,242000,73.0,15000000,180660,15785458
2005,110,7.6,21000,0,0,76639,4854164
2005,95,4.4,4000,11.0,15000000,2300000,4143652
2005,85,7.2,38000,76.0,800000,30801,8012838
2005,117,7.3,88000,87.0,8000000,57010,16197824
2005,99,6.7,89000,41.0,50000000,2188199,8483797
2005,116,6.8,70000,56.0,2000000,1968505,5969708
2005,86,7.1,3400,74.0,0,1574787,4646889
2005,103,7.8,64000,87.0,0,269131,4065006
2005,105,6.4,1200,61.0,1500000,63422,3572758
2005,80,4.4,5000,26.0,16000000,1330520,3344431
2005,94,7.2,32000,70.0,3000000,76324,9891303
2005,89,6.0,3600,41.0,0,1018750,8495296
2005,106,6.9,24000,80.0,1000000,74739,3399228
2005,144,6.5,10000,47.0,9600000,180000,4408011
2005,95,3.0,38000,18.0,25000000,1550000,3650275
2005,130,6.8,35000,65.0,60000000,68447,42580321
2005,110,7.1,112000,72.0,475000,83574,3947579
2005,97,5.9,8500,57.0,3500000,43141,2254124
2005,100,6.2,799,0,6500000,518222,2025032
2005,104,7.3,56000,73.0,20000000,32681,5048893
2005,110,4.2,21000,24.0,80000000,917398,11665465
2005,107,7.1,22000,57.0,0,77529,9950133
2005,108,7.6,4400,67.0,750000,9744,4009677
2005,106,7.4,61000,58.0,7000000,66806,3601974
2005,110,7.1,4200,75.0,1000000,41860,1843537
2005,94,4.5,1600,33.0,0,756905,1691706
2005,135,6.5,7100,60.0,16000000,46348,4092682
2005,99,6.8,37000,53.0,169000,27112,18586834
2005,88,7.7,11000,87.0,1750211,57286,1751895
2005,103,5.7,8900,43.0,9000000,180271,7353118
2005,91,7.4,24000,71.0,2000000,48023,3579902
2005,98,8.0,10000,68.0,0,53571,1439972
2005,91,6.5,12000,64.0,0,143131,1778006
2005,158,6.2,8400,0,0,504898,9289939
2005,140,6.4,15000,0,0,632000,2415975
2005,96,6.5,22000,69.0,4000000,85327,2138742
2005,72,6.5,5700,63.0,0,128000,1343259
2005,128,6.3,9600,57.0,0,240075,1682206
2005,80,4.4,114,0,0,266935,1690929
2005,94,6.7,13000,80.0,2800000,60886,3931982
2005,93,5.7,4300,34.0,15500000,778123,1797256
2005,104,5.5,7300,54.0,14000000,120544,6856989
2005,93,6.8,4900,59.0,0,52885,1306281
2005,97,4.2,3000,29.0,9000000,676048,1082784
2005,116,7.6,33000,70.0,18151814,0,17709155
2005,105,6.8,2400,68.0,0,17130,1401975
2005,104,7.0,172000,58.0,950000,58049,7022209
2005,108,7.2,21000,75.0,5300000,65365,11757109
2005,146,6.8,18000,0,0,395708,2091698
2005,150,6.5,11000,0,340000000,531018,8142076
2005,170,6.2,8400,0,100000000,435767,3370142
2005,85,6.4,5000,71.0,0,22341,3452023
2005,108,6.3,2900,73.0,0,1200,3294052
2005,98,5.5,3500,53.0,10000000,429223,915649
2005,87,4.6,11000,25.0,0,501000,881779
2005,107,6.4,19000,47.0,25000000,234461,3487678
2005,100,7.1,8800,82.0,12000000,0,994790
2005,101,6.7,24000,55.0,4000000,126449,866999
2005,128,7.2,25000,59.0,0,33279,3942254
2005,96,6.5,2500,48.0,0,235341,823337
2005,118,7.9,706,81.0,0,12230,1331363
2005,153,6.7,10000,0,0,454800,2395616
2005,94,6.6,15000,71.0,1000000,59212,2708087
2005,130,7.2,9800,0,0,201956,1558018
2005,169,7.3,2600,78.0,0,11355,4886163
2005,122,8.1,37000,0,180000000,125343,1266341
2005,110,7.0,1100,51.0,0,438615,988368
2005,112,6.5,12000,59.0,1500000,59459,916051
2005,89,6.7,7100,64.0,2000000,88709,709832
2005,120,7.6,29000,76.0,0,17310,10804315
2005,158,6.6,13000,0,0,312000,1197530
2005,90,6.8,38000,49.0,7900000,51907,2635305
2005,151,4.2,2700,0,120000000,212663,1258036
2005,121,5.6,9600,53.0,60000000,272838,30995924
2005,100,6.7,4800,84.0,0,254420,6442854
2005,95,7.4,20000,87.0,3600000,44537,5507396
2005,97,7.3,1000,61.0,1100000,15757,640013
2005,99,7.2,8400,58.0,12000000,159056,750212
2005,114,6.4,19000,65.0,8000000,22806,855009
2005,105,6.2,13000,55.0,0,0,2935242
2005,90,7.5,3400,74.0,0,23290,2007774
2005,115,7.4,3400,70.0,8000000,31405,1178175
2005,91,5.6,2800,38.0,750000,440228,537667
2005,115,6.7,7200,80.0,500000,28387,1591523
2005,97,5.7,24000,67.0,0,86556,2456454
2005,76,3.7,483,0,2000000,80938,463002
2005,180,4.6,4000,0,0,147800,891789
2005,97,7.6,979,74.0,0,11251,446446
2005,122,6.6,8100,55.0,11000000,30630,4663501
2005,86,5.8,1600,37.0,0,134006,431513
2005,90,6.1,792,0,350000,67945,409604
2005,103,5.4,207,49.0,0,221000,405191
2005,90,7.4,25000,52.0,0,36397,1254005
2005,96,6.1,18000,29.0,900000,27546,381420
2005,84,6.9,13000,62.0,450000,66157,982814
2005,101,6.1,3600,47.0,20000000,175336,388998
2005,99,6.1,5600,51.0,0,36272,2788033
2005,93,5.5,7000,33.0,0,103238,519802
2005,158,5.6,6200,0,0,145780,5544538
2005,103,6.5,3700,40.0,2500000,92668,410602
2005,109,7.4,166000,55.0,0,48760,3814717
2005,126,4.7,6200,0,0,164108,709777
2005,92,6.4,2500,62.0,4000000,53944,345041
2005,129,3.6,1100,0,0,144435,502389
2005,110,7.9,11000,77.0,0,23192,432339
2005,90,6.3,2200,79.0,0,30676,2775311
2005,116,4.9,3900,0,0,167246,3474820
2005,132,7.0,2300,0,0,110360,2048588
2005,125,7.0,22000,67.0,12500000,16512,23727301
2005,84,7.3,827,71.0,0,9705,323860
2005,96,6.1,6900,0,0,2482000,4664641
2005,99,5.8,3300,48.0,0,66429,309404
2005,96,4.3,711,41.0,7200000,215801,306533
2005,104,6.4,11000,45.0,2500000,58570,537126
2005,105,6.6,7500,58.0,0,8927,757310
2005,97,5.5,6000,37.0,3000000,95521,274245
2005,107,7.3,5700,73.0,7500000,28223,3752325
2005,117,5.1,14000,55.0,30000000,140703,251495
2005,67,7.0,965,65.0,0,17357,249565
2005,87,6.6,5800,71.0,0,9148,3044771
2005,120,6.7,3400,61.0,7000000,55304,2846148
2005,135,6.5,1600,61.0,0,18011,267275
2005,90,5.6,731,45.0,0,43930,231609
2005,95,6.0,817,43.0,0,7310,225863
2005,111,5.9,5100,56.0,0,29400,634074
2005,75,7.7,1900,72.0,0,17583,237136
2005,110,6.9,2700,71.0,0,16871,3984265
2005,128,6.1,675,0,0,91432,215303
2005,142,5.3,1800,0,0,121406,273364
2005,115,7.5,89000,75.0,4200000000,9850,23835242
2005,98,5.0,11000,34.0,3500000,29157,206871
2005,70,7.7,535,80.0,0,8230,204956
2005,128,6.8,533,0,800000,42321,203144
2005,91,7.0,36000,48.0,15000000,29727,9995168
2005,140,7.0,7300,87.0,2500000000,12680,2512009
2005,85,6.5,5300,73.0,15000,26029,195254
2005,95,6.9,3500,62.0,0,17303,1017257
2005,108,7.5,3600,52.0,0,10246,2994087
2005,91,6.4,5000,51.0,0,37437,181872
2005,95,6.4,890,60.0,0,21733,178875
2005,85,6.9,644,71.0,0,7970,166750
2005,91,6.5,8200,54.0,500000,13798,182378
2005,88,6.1,2100,38.0,0,11002,153122
2005,120,6.9,6300,82.0,0,14197,581875
2005,88,5.5,1600,57.0,500000,39712,193968
2005,171,4.5,1500,0,0,147000,485613
2005,87,5.7,8800,28.0,0,66219,146490
2005,73,6.5,8500,63.0,1600000,70664,261966
2005,93,7.5,3700,73.0,600000,5229,3447214
2005,96,6.6,2100,47.0,0,33521,2447211
2005,107,6.5,2200,49.0,0,16494,3250005
2005,90,4.1,574,26.0,1500000,92362,139084
2005,124,5.7,1400,46.0,0,59409,26179656
2005,94,6.3,497,55.0,200000,11729,138267
2005,84,6.2,176,0,0,6250,132596
2005,82,6.2,13000,61.0,10000000,19253,243524
2005,98,6.5,4600,61.0,0,8199,228640
2005,87,5.7,3100,56.0,1000000,9610,129664
2005,144,4.6,392,0,70000000,91319,129319
